Supplemental Files,Number of Bolt Holes,Recommended Torque,Overall Length,Thread Size,KSCdirect Part #,url,On Hand,Method of Manufacture,Thickness,Fitting/Connector Type,Series,Details,Depth,Hub Diameter,Category,Average Ft,Length,Type,Pressure Class,Length Through Hub,Price,Outside Diameter,Tube Size,Color,Manufacturer,Supplier,Domestic/Import,Family,Inside Diameter,Hex Size,Wall Thickness,Nipple Type,Slot Size,Class,image,UPC,Finish,Thread Type,MFG Part #,Seal Material,Bolt Circle Diameter,Connection Type,Diameter - Thread Size,Pressure Rating,Specifications,Standard Pack,Pipe Size,TYPE,Width,Angle,Description,Slot Spacing,Form,Load Capacity,Suitable For Use With,Nominal Size,Dimensions,Run Size,Title,Size,Material,Flange Thickness,Rod Size,Temperature Rating,Working Pressure,Schedule Rating,Bolt Hole Size,End Style,Connection
,,,,,NIP 304 3/4X4,https://kscdirect.com/item/NIP%2B304%2B3%252F4X4/Merit%2BBrass%2BCompany_3%252F4%2BX%2B4%2BSCH40%2BTYPE%2B304%2BSS%2BNIPPLE,270,Welded,,,,"Description
Merit Brass Pipe Nipple, 3/4 in Nominal, MNPT, 4 in Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,4 in,,,,$4.68,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%203%2F4X4&mdx=300,671404027216,,,4012-400,,,,,,,,,,,,3/4 X 4 SCH40 TYPE 304 SS NIPPLE,,,,,3/4 in,,,3/4 X 4 SCH40 TYPE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767035,,,,,90ST BRS ROU 3/4 LF,https://kscdirect.com/item/90ST%2BBRS%2BROU%2B3%252F4%2BLF/Merit%2BBrass%2BCompany_3%252F4%2B72291%2BROUGH%2BBRASS%2B90%2BST%2BELL%2B5422052%2BLead%2BFree,552,,,90 deg Elbow,,"Description
Merit Brass Street Elbow, 90 deg Elbow Fitting/Connector, 3/4 in Nominal, MNPT x FNPT End Style, SCH 40/STD Schedule, 125 lb Pressure Class, 125 to 200 psi Pressure, Brass, Rough, -20 to 400 deg F, Domestic/Import: Import
Features:
Lead free
Standards/Approval:
ANSI/ASME B16.14/B15.15/B16.18/B1.20.1
ASTM 584-06A
Prop 65 Warning: This product can expose you to Lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,,125 lb,,$8.10,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=90ST%20BRS%20ROU%203%2F4%20LF&mdx=300,671404119874,Rough,,XNL103-12,,,,,125 to 200 psi,,,,,,,3/4 72291 ROUGH BRASS 90 ST ELL 5422052 Lead Free,,,,,3/4 in,,,3/4 72291 ROUGH BRASS 90 ST ELL 5422052 Lead Free,,Brass,,,-20 to 400 deg F,,SCH 40/STD,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4135865,,,10 ft,,ROD 3/8X10 FT,https://kscdirect.com/item/ROD%2B3%252F8X10%2BFT/ASC%2BEngineered%2BSolutions_3%252F8%2BX%2B10%2BFT%2BN%252FC%2BPLATED%2BTHREADED%2BROD%2B%2528GAL%2529,592,,,,FIG 146,"Description
Anvil® Threaded Rod, Continuous, Series: FIG 146, 3/8-16 Thread, 10 ft Overall Length, Carbon Steel, Zinc Plated, National Coarse (USS) Thread
Features:
National Coarse (USS), rod threaded complete length.
730 lb max load capacity at 650 deg F",,,Piping & Fittings,,,Continuous,,,$11.42,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=ROD%203%2F8X10%20FT&mdx=300,69029114537,Zinc Plated,National Coarse (USS),0500330519,,,,3/8-16,,,,,,,,3/8 X 10 FT N/C PLATED THREADED ROD (GAL),,,,,,,,3/8 X 10 FT N/C PLATED THREADED ROD (GAL),,Carbon Steel,,,,,,,,
,,,,,PIPE BLK TC 2,https://kscdirect.com/item/PIPE%2BBLK%2BTC%2B2/Approved%2BSupplier_2%2BBLK%2BSCH40%2BPIPE%2BT%2526C,2205,,,,,"2 BLK SCH40 PIPE T&C
View catalog page
Keywords: WHEATL PIPE BLK TC 2  WHEATLAND TUBE COMPANY LACLED00110          2 BLK SCH40 PIPE T&C
Category:
[0] => PIPE & TUBING => STEEL PIPE => SCH 40 BLACK PIPE - T & C
[1] => SUPPLIER DIRECTORY => WHEATLAND TUBE COMPANY => PIPE & TUBING => STEEL PIPE => SCH 40 BLACK PIPE - T & C
Kelly Legacy Part Number: 1041524",,,Piping & Fittings,,,,,,$8.41,,,,Approved Supplier,Approved Supplier,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=PIPE%20BLK%20TC%202&mdx=300,,,,2SBPTC,,,,,,,,,Pipe Nipple BLK 2,,,2 BLK SCH40 PIPE T&C,,,,,,,,2 BLK SCH40 PIPE T&C,,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5425721,,,,,90ST PVCD 1-1/2,https://kscdirect.com/item/90ST%2BPVCD%2B1-1%252F2/Spears_1-1%252F2%2BPVC-DWV%2B90%2BSTREET%2BELL%2BP302-015,145,Molded,,90 deg Elbow,P302,"Description
Spears® P302-015, P302, 90 deg Elbow Fitting/Connector, 1-1/2 in Nominal, Hub x Spigot End Style, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, Domestic/Import: Domestic
Standards/Approval:
ASTM D2665
ASTM D3311
ASTM D1784
ASTM F1866
NSF 14",,,Piping & Fittings,,,,,,$3.49,,,White,Spears,Spears,Domestic,,,,,,,,,054211176016,,,P302-015,,,,,,,,,,,,1-1/2 PVC-DWV 90 STREET ELL P302-015,,,,,1-1/2 in,,,1-1/2 PVC-DWV 90 STREET ELL P302-015,,PVC,,,,,SCH 40,,Hub x Spigot,
,,,,,COUP PVCD 2X1-1/2,https://kscdirect.com/item/COUP%2BPVCD%2B2X1-1%252F2/Spears_2%2BX%2B1-1%252F2%2BPVC-DWV%2BRED%2BCOUP%2BP102-251,284,Molded,,Coupling,P102,"Description
Spears® P102-251, P102, Coupling Fitting/Connector, 2 x 1-1/2 in Nominal, Hub End Style, Molded Method of Manufacture, PVC, White, Domestic/Import: Domestic
Standards/Approval:
ASTM D2665
ASTM D3311
ASTM D1784
ASTM F1866
NSF Approved",,,Piping & Fittings,,,,,,$3.75,,,White,Spears,Spears,Domestic,,,,,,,,,054211170632,,,P102-251,,,,,,,,,,,,2 X 1-1/2 PVC-DWV RED COUP P102-251,,,,,2 x 1-1/2 in,,,2 X 1-1/2 PVC-DWV RED COUP P102-251,,PVC,,,,,,,Hub,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5496986,,,,,SPE P103R-015,https://kscdirect.com/item/SPE%2BP103R-015/Spears_1-1%252F2%2BPVC%2BDWV%2BM%2BT%252FADPT%2BW%252F%2BNUT%2BWSR%2BSPGXSLI,55,Molded,,Adapter,P103R,"Description
Spears® P103R-015, P103R, Adapter Fitting/Connector, 1-1/2 in Nominal, Spigot x Slip End Style, Molded Method of Manufacture, PVC, White, Domestic/Import: Domestic
Standards/Approval:
ASTM D2665
ASTM D3311
ASTM D1784
ASTM F1866
NSF Approved",,,Piping & Fittings,,,,,,$3.79,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20P103R-015&mdx=300,054211986677,,,P103R-015,,,,,,,,,,,,1-1/2 PVC DWV M T/ADPT W/ NUT WSR SPGXSLI,,,,,1-1/2 in,,,1-1/2 PVC DWV M T/ADPT W/ NUT WSR SPGXSLI,,PVC,,,,,,,Spigot x Slip,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767595,,,,,90 304 1/4,https://kscdirect.com/item/90%2B304%2B1%252F4/Merit%2BBrass%2BCompany_1%252F4%2B150%2523%2BTYPE%2B304%2BSS%2B90%2BELL,423,,,90 deg Elbow,,"Description
Merit Brass Pipe Elbow, Banded, Fitting/Connector Type: 90 deg Elbow, 1/4 in Nominal, FNPT, 150 lb, 304/304L Stainless Steel, 100 deg F, 0.84 in OD, Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,Banded,150 lb,,$2.41,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=90%20304%201%2F4&mdx=300,671404094065,,,K401-04,,,,,,,,,,,,1/4 150# TYPE 304 SS 90 ELL,,,,,1/4 in,0.84 in OD,,1/4 150# TYPE 304 SS 90 ELL,,304/304L Stainless Steel,,,100 deg F,,,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4735979,,,,,PIPE PVC80 GRAY 3,https://kscdirect.com/item/PIPE%2BPVC80%2BGRAY%2B3/CRESLINE%2BPLASTIC%2BPIPE%2BCOMPANY_3%2BPVC%2BSCH%2B80%2BPLASTIC%2BPIPE%2B-%2BGRAY%2B43120%2B%2B%2B%2B%2BPlain%2BEnd,1420,,,,,"Description
CRESLINE® Pressure Pipe, 3 in Nominal, Plain, 2.9 in Inside Dia, 3-1/2 in Outside Dia, 20 ft Length, 0.3 in Wall Thickness, SCH 80/XH, 370 psi Working, PVC, ASTM D1785, NSF Approved
Features:
4 in expansion or contraction per 1000 ft per 10 deg F temperature change
1.41 specific gravity
7000 psi tensile strength
115 R-scale hardness
450 V/mil dielectric strength
370 psi at 73.4 deg F
Pressure rating is the estimated maximum pressure that water as the medium in the pipe can exert continuously with a high degree of certainty that failure of the pipe will not occur
Applications:
Submersible Pumps, Jet Pumps, Water Service Lines, Farm and Ranch Water Systems, Construction and Excavations, Industrial Application, Irrigation, Swimming Pools, Sprinkler Systems, Well Pipe and Casing, Municipal Water Systems
Standards/Approval:
ASTM D1785
NSF Approved",,,Piping & Fittings,,20 ft,,,,$6.61,3-1/2 in,,,CRESLINE PLASTIC PIPE COMPANY,CRESLINE PLASTIC PIPE COMPANY,,,2.9 in,,0.3 in,,,,,098248431205,,,43120,,,,,,"ASTM D1785, NSF Approved",,,,,,3 PVC SCH 80 PLASTIC PIPE - GRAY 43120     Plain End,,,,,3 in,,,3 PVC SCH 80 PLASTIC PIPE - GRAY 43120     Plain End,,PVC,,,,370 psi,SCH 80/XH,,Plain,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4221200,,,,,NIP XH 3/4XCL,https://kscdirect.com/item/NIP%2BXH%2B3%252F4XCL/ASC%2BEngineered%2BSolutions_3%252F4%2BX%2BCL%2BSCH80%2BBLK%2BPIPE%2BNIPPLE,375,,,,,"Description
Beck® Pipe Nipple, 3/4 in Nominal, Close Length, SCH 80/XH, Steel, Black
Features:
ASTM A-53 Welded Steel Pipe Material",,,Piping & Fittings,,Close,,,,$3.95,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20XH%203%2F4XCL&mdx=300,64444401141,Black,,34XCXBN,,,,,,,,,,,,3/4 X CL SCH80 BLK PIPE NIPPLE,,,,,3/4 in,,,3/4 X CL SCH80 BLK PIPE NIPPLE,,Steel,,,,,SCH 80/XH,,,
,,,,,NIP 304 1/2X6,https://kscdirect.com/item/NIP%2B304%2B1%252F2X6/Merit%2BBrass%2BCompany_1%252F2%2BX%2B6%2BSCH%2B40%2BTYPE%2B304%2BSS%2BNIPPLE,292,Welded,,,,"Description
Merit Brass Pipe Nipple, 1/2 in Nominal, MNPT, 6 in Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,6 in,,,,$5.64,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%201%2F2X6&mdx=300,671404026851,,,4008-600,,,,,,,,,,,,1/2 X 6 SCH 40 TYPE 304 SS NIPPLE,,,,,1/2 in,,,1/2 X 6 SCH 40 TYPE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5768284,,,,,BUSH BRS 1X3/4 LF,https://kscdirect.com/item/BUSH%2BBRS%2B1X3%252F4%2BLF/Merit%2BBrass%2BCompany_1%2BX%2B3%252F4%2B72206%2BROUGH%2BBRASS%2BHEX%2BBUSHING%2B%2B5422269%2BLead%2BFree%2B%2528XNL114-1612%2529,80,,,Bushing,,"Description
Merit Brass Pipe Bushing, Hex Head, Bushing Fitting/Connector, 1 x 3/4 in Nominal, MNPT x FNPT End Style, SCH 40/STD Schedule, 125 lb Pressure Class, 125 To 200 psi Pressure, Brass, Rough, -20 to 400 deg F, Domestic/Import: Import
Features:
Lead free
Standards/Approval:
ANSI/ASME B16.14/B15.15/B16.18/B1.20.1
ASTM 584-06A
Prop 65 Warning: This product can expose you to Lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,Hex Head,125 lb,,$5.03,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,,671404123062,Rough,,XNL114-1612,,,,,125 To 200 psi,,,,,,,1 X 3/4 72206 ROUGH BRASS HEX BUSHING  5422269 Lead Free (XNL114-1612),,,,,1 x 3/4 in,,,1 X 3/4 72206 ROUGH BRASS HEX BUSHING  5422269 Lead Free (XNL114-1612),,Brass,,,-20 to 400 deg F,,SCH 40/STD,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5517502,,,,,SPE 435-007,https://kscdirect.com/item/SPE%2B435-007/Spears_3%252F4%2BPVC40%2BFEMALE%2BADPT,269,Molded,,Adapter,,"Description
Spears® 435-007, Standard, Adapter Fitting/Connector, 3/4 in Nominal, Socket x FNPT End Style, 1-19/16 in Length, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 1-5/16 in H Dimensions, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D1784
ASTM D2466
NSF Approved",,,Piping & Fittings,,1-19/16 in,Standard,,,$0.75,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20435-007&mdx=300,054211162415,,,435-007,,,,,,,,,,,,3/4 PVC40 FEMALE ADPT,,,,,3/4 in,1-5/16 in H,,3/4 PVC40 FEMALE ADPT,,PVC,,,,,SCH 40/STD,,Socket x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767350,,,,,BUSH 304 1-1/4X1,https://kscdirect.com/item/BUSH%2B304%2B1-1%252F4X1/Merit%2BBrass%2BCompany_1-1%252F4%2BX%2B1%2B150%2523%2BTYPE%2B304%2BSS%2BBUSHING,209,,,Bushing,,"Description
Merit Brass Pipe Bushing, Hex Head, Bushing Fitting/Connector, 1-1/4 x 1 in Nominal, MNPT x FNPT End Style, 1.77 in Hex, 1.18 in Length, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,1.18 in,Hex Head,150 lb,,$7.78,,,,Merit Brass Company,Merit Brass Company,Import,,,1.77 in,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20304%201-1%2F4X1&mdx=300,671404095628,,,K414-2016,,,,,,,,,,,,1-1/4 X 1 150# TYPE 304 SS BUSHING,,,,,1-1/4 x 1 in,,,1-1/4 X 1 150# TYPE 304 SS BUSHING,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4184999,,,,,COUP BLK 4,https://kscdirect.com/item/COUP%2BBLK%2B4/ASC%2BEngineered%2BSolutions_4%2BBLK%2BSTD%2BMERCHANT%2BCOUP%2BTAPER%2BTAPPED,105,,,Coupling,,"Description
Beck® Pipe Coupling, Taper Tapped, Fitting/Connector Type: Coupling, 4 in Nominal, SCH 40/STD, Black, Domestic
Features:
Anvil's Beck Brand is the nation's top manufacturer of high quality steel pipe nipples and steel couplings.",,,Piping & Fittings,,,Taper Tapped,,,$117.56,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=COUP%20BLK%204&mdx=300,69029134289,Black,,0320200280,,,,,,,,,,,,4 BLK STD MERCHANT COUP TAPER TAPPED,,,,,4 in,,,4 BLK STD MERCHANT COUP TAPER TAPPED,,,,,,,SCH 40/STD,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767933,,,,,BUSH 304 1-1/2X1,https://kscdirect.com/item/BUSH%2B304%2B1-1%252F2X1/Merit%2BBrass%2BCompany_1-1%252F2%2BX%2B1%2B150%2523%2BTYPE%2B304%2BSS%2BBUSHING,150,,,Bushing,,"Description
Merit Brass Pipe Bushing, Hex Head, Bushing Fitting/Connector, 1-1/2 x 1 in Nominal, MNPT x FNPT End Style, 2.05 in Hex, 1-1/2 in Length, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,1-1/2 in,Hex Head,150 lb,,$9.22,,,,Merit Brass Company,Merit Brass Company,Import,,,2.05 in,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20304%201-1%2F2X1&mdx=300,671404095673,,,K414-2416,,,,,,,,,,,,1-1/2 X 1 150# TYPE 304 SS BUSHING,,,,,1-1/2 x 1 in,,,1-1/2 X 1 150# TYPE 304 SS BUSHING,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=7075741,,,,,MUE W 07009,https://kscdirect.com/item/MUE%2BW%2B07009/Mueller%2BStreamline_3%252F4%2BC%2BTUBE%2BCAP,2350,,,Cap,,"Description
Streamline® Cap, Fitting/Connector Type: Cap, 3/4 in Nominal, C, 700 psi, Copper, Domestic
Features:
Constructed of wrot copper or bronze materials
Wrot style number: WC-415
Applications:
For use in above-ground potable water supply systems
Standards/Approval:
ASME B16.15/B16.18/B16.22/B16.24/B16.50/B1.20.1
NSF 61G",,,Piping & Fittings,,,,,,$1.63,,,,Mueller Streamline,Mueller Streamline,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=MUE%20W%2007009&mdx=300,685768232421,,,W 07009,,,,,700 psi,,,,,,,3/4 C TUBE CAP,,,,,3/4 in,,,3/4 C TUBE CAP,,Copper,,,,,,,C,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5422053,,,,,SPE 406-040,https://kscdirect.com/item/SPE%2B406-040/Spears_4%2BPVC-40%2B90%2BELL%2BS%2BX%2BS,177,Molded,,90 deg Elbow,,"Description
Spears® 406-040, Standard, 90 deg Elbow Fitting/Connector, 4 in Nominal, Socket End Style, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 140 deg F, 5-1/32 in Dia Dimensions, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D1784
ASTM D2466
NSF Approved",,,Piping & Fittings,,,Standard,,,$20.51,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20406-040&mdx=300,054211192641,,,406-040,,,,,,,,,,,,4 PVC-40 90 ELL S X S,,,,,4 in,5-1/32 in Dia,,4 PVC-40 90 ELL S X S,,PVC,,,140 deg F,,SCH 40/STD,,Socket,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4138737,,,,,90 BLK 1/4,https://kscdirect.com/item/90%2BBLK%2B1%252F4/ASC%2BEngineered%2BSolutions_1%252F4%2BBLK%2BMI%2B150%2523%2B90%2BELL,307,,,90 deg Elbow,FIG 1101,"Description
Anvil® Pipe Elbow, Standard, Series: FIG 1101, Fitting/Connector Type: 90 deg Elbow, 1/4 in Nominal, FNPT, SCH 40/STD, 150 lb, 300 psi, Malleable Iron, Black Oxide, -20 to 150 deg F, Domestic
Features:
Malleable iron pipe fittings hold two different pipe parts together and direct  gas and liquid movement.
Standards/Approval:
ASME B16.3
cULus Listed
FM Approved
NSF/ANSI 61",,,Piping & Fittings,,,Standard,150 lb,,$4.00,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=90%20BLK%201%2F4&mdx=300,69029134629,Black Oxide,,0310000401,,,,,300 psi,,,,,,,1/4 BLK MI 150# 90 ELL,,,,,1/4 in,,,1/4 BLK MI 150# 90 ELL,,Malleable Iron,,,-20 to 150 deg F,,SCH 40/STD,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4177970,,,,,NIP BLK 1/2X12,https://kscdirect.com/item/NIP%2BBLK%2B1%252F2X12/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2B12%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,146,,,,,"Description
Beck® Pipe Nipple, 1/2 in Nominal, 12 in Length, SCH 40/STD, Steel, Black",,,Piping & Fittings,,12 in,,,,$9.81,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%201%2F2X12&mdx=300,64444400128,Black,,12X12SBN,,,,,,,,,,,,1/2 X 12 SCH40 BLK PIPE NIPPLE,,,,,1/2 in,,,1/2 X 12 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
,,,,,90ST BRS BAR 1/4,https://kscdirect.com/item/90ST%2BBRS%2BBAR%2B1%252F4/MID-AMERICA%2BFITTINGS%2BINC_1%252F4%2B116-4%2BBAR%2BSTOCK%2BBRASS%2B90%2BST%2BELL,364,,,,,"1/4 116 BAR STOCK BRASS 90 ST ELL
View catalog page
Keywords: MIAMFI 90ST BRS BAR 1/4  MID-AMERICA FITTINGS INC MIAMFI01350          1/4 116 BAR STOCK BRASS 90 ST ELL
Category:
[0] => FITTINGS => BARSTOCK BRASS PIPE FITTINGS => 90 STREET ELBOWS
[1] => SUPPLIER DIRECTORY => MID-AMERICA FITTINGS INC => MID-AMERICA FITTINGS SECTION 80 => FITTINGS => BARSTOCK BRASS PIPE FITTINGS => 90 STREET ELBOWS
Kelly Legacy Part Number: 1065117",,,Piping & Fittings,,,,,,$2.51,,,,MID-AMERICA FITTINGS INC,MID-AMERICA FITTINGS INC,,,,,,,,,,,,,116-4,,,,,,,,,,,,1/4 116-4 BAR STOCK BRASS 90 ST ELL,,,,,,,,1/4 116-4 BAR STOCK BRASS 90 ST ELL,,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5452501,,,,,SPE 436-010,https://kscdirect.com/item/SPE%2B436-010/Spears_1%2BPVC-40%2BMALE%2BADAPTER,351,Molded,,Adapter,,"Description
Spears® 436-010, Standard, Adapter Fitting/Connector, 1 in Nominal, Socket x MNPT End Style, 2-1/16 in Length, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 1-5/8 in H Dimensions, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D1784
ASTM D2466
NSF Approved",,,Piping & Fittings,,2-1/16 in,Standard,,,$0.94,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20436-010&mdx=300,054211162613,,,436-010,,,,,,,,,,,,1 PVC-40 MALE ADAPTER,,,,,1 in,1-5/8 in H,,1 PVC-40 MALE ADAPTER,,PVC,,,,,SCH 40/STD,,Socket x MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5492298,,,,,SPE 435-020,https://kscdirect.com/item/SPE%2B435-020/Spears_2%2BPVC-40%2BFEMALE%2BADAPTER,183,Molded,,Adapter,,"Description
Spears® 435-020, Standard, Adapter Fitting/Connector, 2 in Nominal, Socket x FNPT End Style, 2-1/2 in Length, SCH 40 Schedule, Molded Method of Manufacture, PVC, White, 2-3/4 in H Dimensions, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D1784
ASTM D2466
NSF Approved",,,Piping & Fittings,,2-1/2 in,Standard,,,$2.06,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20435-020&mdx=300,054211162507,,,435-020,,,,,,,,,,,,2 PVC-40 FEMALE ADAPTER,,,,,2 in,2-3/4 in H,,2 PVC-40 FEMALE ADAPTER,,PVC,,,,,SCH 40/STD,,Socket x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4168209,,,,,NIP GAL 1/2XCL,https://kscdirect.com/item/NIP%2BGAL%2B1%252F2XCL/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2BCL%2BSCH40%2BGALV%2BPIPE%2BNIPPLE,609,,,,,"Description
Anvil® Pipe Nipple, 1/2 in Nominal, Close Length, SCH 40/STD, Steel, Galvanized, Domestic",,,Piping & Fittings,,Close,,,,$2.38,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20GAL%201%2F2XCL&mdx=300,64444400606,Galvanized,,12XCSGN,,,,,,,,,,,,1/2 X CL SCH40 GALV PIPE NIPPLE,,,,,1/2 in,,,1/2 X CL SCH40 GALV PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
